"ISIC_unique_code","ISIC_section","ISIC_division","ISIC_group","ISIC_class","ISIC_level_used","Ecosystem_Service","loss","cost","score","rating","ISIC_cat"
"Q_86_862","Human health and social work activities","Human health activities","Medical and dental practice activities","Medical and dental practice activities","Group","Climate_global",NA,NA,2,"VL","Services"
"Q_86_862","Human health and social work activities","Human health activities","Medical and dental practice activities","Medical and dental practice activities","Group","Water_supply",NA,NA,4,"M","Services"
"Q_86_862","Human health and social work activities","Human health activities","Medical and dental practice activities","Medical and dental practice activities","Group","Noise_atten",NA,NA,2,"VL","Services"
"Q_86_862","Human health and social work activities","Human health activities","Medical and dental practice activities","Medical and dental practice activities","Group","Other_sens_med",NA,NA,NA,"VL","Services"
"Q_86_862","Human health and social work activities","Human health activities","Medical and dental practice activities","Medical and dental practice activities","Group","Climate_local",NA,NA,3,"L","Services"
"Q_86_862","Human health and social work activities","Human health activities","Medical and dental practice activities","Medical and dental practice activities","Group","Storm_mitig",NA,NA,4,"M","Services"
"Q_86_862","Human health and social work activities","Human health activities","Medical and dental practice activities","Medical and dental practice activities","Group","Water_flow_reg",NA,NA,8,"M","Services"
"Q_86_862","Human health and social work activities","Human health activities","Medical and dental practice activities","Medical and dental practice activities","Group","V_amenity",NA,NA,NA,"VH","Services"
"Q_86_862","Human health and social work activities","Human health activities","Medical and dental practice activities","Medical and dental practice activities","Group","Spirit_art",NA,NA,NA,"VH","Services"
"Q_86_869","Human health and social work activities","Human health activities","Other human health activities","Other human health activities","Group","Waste_rem",NA,NA,4,"M","Services"
